#PP_ID  PPC_ID  ORIG_ID ACTIVE_FROM     ACTIVE_TO       NAME    WGS84_LATITUDE_DECIDEG  WGS84_LONGITUDE_DECIDEG METERSABOVESEALEVEL     CREATED_DT
22577280	2	2	2019-01-22 16:47:48	2999-12-31 23:59:59		55.554844	8.142426	5.8000	2019-01-15 18:18:56
22577281	4	2	2019-01-22 16:47:48	2999-12-31 23:59:59		55.554844	8.142426	5.8000	2019-01-15 18:18:56
